episode_return,episode_length,agent_returns,total_rewards,terminated,truncated,policy_name,algorithm,run_idx,run_seed,model_path,noise_std
0.4207163155078888,200,"[0.023612668737769127, -3.689754521474242e-05, 0.39717742800712585, -3.689754521474242e-05]","[0.0, -1.0, 0.0, -1.0]",False,True,llm,llm_policy,0,1,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.2501227259635925,200,"[-5.534631782211363e-05, -5.534631782211363e-05, 0.2502887547016144, -5.534631782211363e-05]","[-1.5, -1.5, -0.5, -1.5]",False,True,llm,llm_policy,1,2,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.3969756662845611,200,"[-3.689754521474242e-05, -3.689754521474242e-05, 0.34052473306655884, 0.05652472749352455]","[-1.0, -1.0, 0.0, 0.0]",False,True,llm,llm_policy,2,3,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.1943612545728683,200,"[0.0007051032735034823, -1.844877260737121e-05, 0.19369304180145264, -1.844877260737121e-05]","[1.5, -0.5, 0.5, -0.5]",False,True,llm,llm_policy,3,4,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.7768970727920532,200,"[0.35883209109306335, -1.844877260737121e-05, 0.41810187697410583, -1.844877260737121e-05]","[1.5, -0.5, 0.5, -0.5]",False,True,llm,llm_policy,4,5,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.0807733386754989,200,"[0.08093936741352081, -5.534631782211363e-05, -5.534631782211363e-05, -5.534631782211363e-05]","[-0.5, -1.5, -1.5, -1.5]",False,True,llm,llm_policy,5,6,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.4657816886901855,200,"[0.14235883951187134, -3.689754521474242e-05, 0.32349663972854614, -3.689754521474242e-05]","[0.0, -1.0, 0.0, -1.0]",False,True,llm,llm_policy,6,7,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.2266876548528671,200,"[0.07690808176994324, -3.689754521474242e-05, 0.14985336363315582, -3.689754521474242e-05]","[0.0, -1.0, 0.0, -1.0]",False,True,llm,llm_policy,7,8,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.3582645654678345,200,"[-5.534631782211363e-05, -5.534631782211363e-05, 0.3584305942058563, -5.534631782211363e-05]","[-1.5, -1.5, -0.5, -1.5]",False,True,llm,llm_policy,8,9,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.4949177205562591,200,"[0.07690808176994324, -3.689754521474242e-05, 0.41808342933654785, -3.689754521474242e-05]","[0.0, -1.0, 0.0, -1.0]",False,True,llm,llm_policy,9,10,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
-0.0002951803617179,200,"[-7.379509042948484e-05, -7.379509042948484e-05, -7.379509042948484e-05, -7.379509042948484e-05]","[-2.0, -2.0, -2.0, -2.0]",False,True,llm,llm_policy,10,11,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.2110280841588974,200,"[0.007231959141790867, -3.689754521474242e-05, 0.20386992394924164, -3.689754521474242e-05]","[0.0, -1.0, 0.0, -1.0]",False,True,llm,llm_policy,11,12,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.417898952960968,200,"[-5.534631782211363e-05, -5.534631782211363e-05, 0.41806498169898987, -5.534631782211363e-05]","[-1.5, -1.5, -0.5, -1.5]",False,True,llm,llm_policy,12,13,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
-0.0002951803617179,200,"[-7.379509042948484e-05, -7.379509042948484e-05, -7.379509042948484e-05, -7.379509042948484e-05]","[-2.0, -2.0, -2.0, -2.0]",False,True,llm,llm_policy,13,14,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.7172626256942749,200,"[0.35883209109306335, -1.844877260737121e-05, 0.3584674894809723, -1.844877260737121e-05]","[1.5, -0.5, 0.5, -0.5]",False,True,llm,llm_policy,14,15,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
-0.0002951803617179,200,"[-7.379509042948484e-05, -7.379509042948484e-05, -7.379509042948484e-05, -7.379509042948484e-05]","[-2.0, -2.0, -2.0, -2.0]",False,True,llm,llm_policy,15,16,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.5432894229888916,200,"[0.16604648530483246, -3.689754521474242e-05, 0.3773167133331299, -3.689754521474242e-05]","[0.0, -1.0, 0.0, -1.0]",False,True,llm,llm_policy,16,17,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.37713223695755,200,"[-5.534631782211363e-05, -5.534631782211363e-05, 0.3772982656955719, -5.534631782211363e-05]","[-1.5, -1.5, -0.5, -1.5]",False,True,llm,llm_policy,17,18,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
-0.0002951803617179,200,"[-7.379509042948484e-05, -7.379509042948484e-05, -7.379509042948484e-05, -7.379509042948484e-05]","[-2.0, -2.0, -2.0, -2.0]",False,True,llm,llm_policy,18,19,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.3233121633529663,200,"[-5.534631782211363e-05, -5.534631782211363e-05, 0.32347819209098816, -5.534631782211363e-05]","[-1.5, -1.5, -0.5, -1.5]",False,True,llm,llm_policy,19,20,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.3071354925632477,200,"[-5.534631782211363e-05, -5.534631782211363e-05, 0.30730152130126953, -5.534631782211363e-05]","[-1.5, -1.5, -0.5, -1.5]",False,True,llm,llm_policy,20,21,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.2652879953384399,200,"[0.0018785921856760979, -3.689754521474242e-05, 0.2634831964969635, -3.689754521474242e-05]","[0.0, -1.0, 0.0, -1.0]",False,True,llm,llm_policy,21,22,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.3582645654678345,200,"[-5.534631782211363e-05, -5.534631782211363e-05, 0.3584305942058563, -5.534631782211363e-05]","[-1.5, -1.5, -0.5, -1.5]",False,True,llm,llm_policy,22,23,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.3071354925632477,200,"[-5.534631782211363e-05, -5.534631782211363e-05, 0.30730152130126953, -5.534631782211363e-05]","[-1.5, -1.5, -0.5, -1.5]",False,True,llm,llm_policy,23,24,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.340340256690979,200,"[-5.534631782211363e-05, -5.534631782211363e-05, 0.34050628542900085, -5.534631782211363e-05]","[-1.5, -1.5, -0.5, -1.5]",False,True,llm,llm_policy,24,25,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.4405364692211151,200,"[0.022471489384770393, -1.844877260737121e-05, 0.41810187697410583, -1.844877260737121e-05]","[1.5, -0.5, 0.5, -0.5]",False,True,llm,llm_policy,25,26,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.4933800101280212,200,"[-1.844877260737121e-05, -1.844877260737121e-05, 0.37733516097068787, 0.11608172953128815]","[-0.5, -0.5, 0.5, 1.5]",False,True,llm,llm_policy,26,27,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.3233121633529663,200,"[-5.534631782211363e-05, -5.534631782211363e-05, 0.32347819209098816, -5.534631782211363e-05]","[-1.5, -1.5, -0.5, -1.5]",False,True,llm,llm_policy,27,28,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
-0.0002951803617179,200,"[-7.379509042948484e-05, -7.379509042948484e-05, -7.379509042948484e-05, -7.379509042948484e-05]","[-2.0, -2.0, -2.0, -2.0]",False,True,llm,llm_policy,28,29,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.5281558632850647,200,"[0.11014621704816818, -3.689754521474242e-05, 0.41808342933654785, -3.689754521474242e-05]","[0.0, -1.0, 0.0, -1.0]",False,True,llm,llm_policy,29,30,/home/dongmingwang/project/Expert_RL/lbf_llm/lbf_small.pt,0.1
0.4997048196382821,200,"[0.4999262049095705, 0.4999262049095705, 0.4999262049095705, 0.4999262049095705]","[-2.0, -2.0, -2.0, -2.0]",False,True,llm_expert,mapg_llm_expert,0,1,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.8226313591003418,200,"[0.49998155122739263, 1.822686791419983, 0.49998155122739263, 0.49998155122739263]","[-0.5, 2.5, -0.5, -0.5]",False,True,llm_expert,mapg_llm_expert,1,2,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.938698649406433,200,"[0.49998155122739263, 1.9387540817260742, 0.49998155122739263, 0.49998155122739263]","[-0.5, 2.5, -0.5, -0.5]",False,True,llm_expert,mapg_llm_expert,2,3,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.2376283407211304,200,"[0.49996310245478526, 1.2377390265464783, 0.49996310245478526, 0.49996310245478526]","[-1.0, 1.0, -1.0, -1.0]",False,True,llm_expert,mapg_llm_expert,3,4,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.5246728938072919,200,"[0.4999446536821779, 0.5248389337211847, 0.4999446536821779, 0.4999446536821779]","[-1.5, -0.5, -1.5, -1.5]",False,True,llm_expert,mapg_llm_expert,4,5,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.3340086340904236,200,"[0.49996310245478526, 1.3341193199157715, 0.49996310245478526, 0.49996310245478526]","[-1.0, 1.0, -1.0, -1.0]",False,True,llm_expert,mapg_llm_expert,5,6,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.4997048196382821,200,"[0.4999262049095705, 0.4999262049095705, 0.4999262049095705, 0.4999262049095705]","[-2.0, -2.0, -2.0, -2.0]",False,True,llm_expert,mapg_llm_expert,6,7,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.4550268650054932,200,"[0.49998155122739263, 1.4550822973251343, 0.49998155122739263, 0.49998155122739263]","[-0.5, 2.5, -0.5, -0.5]",False,True,llm_expert,mapg_llm_expert,7,8,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
2.0757510662078857,200,"[0.49998155122739263, 2.075806498527527, 0.49998155122739263, 0.49998155122739263]","[-0.5, 2.5, -0.5, -0.5]",False,True,llm_expert,mapg_llm_expert,8,9,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.4997048196382821,200,"[0.4999262049095705, 0.4999262049095705, 0.4999262049095705, 0.4999262049095705]","[-2.0, -2.0, -2.0, -2.0]",False,True,llm_expert,mapg_llm_expert,9,10,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.419638216495514,95,"[0.5, 1.2455006837844849, 0.6660833805799484, 0.5080541344359517]","[0.0, 2.0, 1.0, 1.0]",True,False,llm_expert,mapg_llm_expert,10,11,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.5957522541284561,200,"[0.5809578150510788, 0.49996310245478526, 0.49996310245478526, 0.5148682286962867]","[0.0, -1.0, -1.0, 0.0]",False,True,llm_expert,mapg_llm_expert,11,12,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.536499734967947,200,"[0.49996310245478526, 0.49996310245478526, 0.49996310245478526, 0.5366104282438755]","[-1.0, -1.0, -1.0, 1.0]",False,True,llm_expert,mapg_llm_expert,12,13,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.5082566505298018,200,"[0.4999446536821779, 0.5084226904436946, 0.4999446536821779, 0.4999446536821779]","[-1.5, -0.5, -1.5, -1.5]",False,True,llm_expert,mapg_llm_expert,13,14,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.5054031182080507,200,"[0.4999446536821779, 0.5055691567249596, 0.4999446536821779, 0.4999446536821779]","[-1.5, -0.5, -1.5, -1.5]",False,True,llm_expert,mapg_llm_expert,14,15,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.667389154434204,200,"[0.49996310245478526, 1.6675000190734863, 0.49996310245478526, 0.49996310245478526]","[-1.0, 1.0, -1.0, -1.0]",False,True,llm_expert,mapg_llm_expert,15,16,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.5047177653759717,200,"[0.49996310245478526, 0.49996310245478526, 0.49996310245478526, 0.504828458186239]","[-1.0, -1.0, -1.0, 1.0]",False,True,llm_expert,mapg_llm_expert,16,17,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.4461594820022583,200,"[0.49998155122739263, 1.4461352229118347, 0.49998155122739263, 0.5000611934519839]","[-0.5, 1.5, -0.5, 0.5]",False,True,llm_expert,mapg_llm_expert,17,18,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.4220908284187317,200,"[0.49996310245478526, 1.4222015142440796, 0.49996310245478526, 0.49996310245478526]","[-1.0, 1.0, -1.0, -1.0]",False,True,llm_expert,mapg_llm_expert,18,19,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.5384389087557792,200,"[0.49998155122739263, 0.5305451955646276, 0.49998155122739263, 0.5079306112602353]","[-0.5, 0.5, -0.5, 1.5]",False,True,llm_expert,mapg_llm_expert,19,20,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.0131205916404724,200,"[0.4999446536821779, 1.0132867097854614, 0.4999446536821779, 0.4999446536821779]","[-1.5, -0.5, -1.5, -1.5]",False,True,llm_expert,mapg_llm_expert,20,21,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.4997048196382821,200,"[0.4999262049095705, 0.4999262049095705, 0.4999262049095705, 0.4999262049095705]","[-2.0, -2.0, -2.0, -2.0]",False,True,llm_expert,mapg_llm_expert,21,22,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.9415861368179321,200,"[0.49996310245478526, 0.94169682264328, 0.49996310245478526, 0.49996310245478526]","[-1.0, 1.0, -1.0, -1.0]",False,True,llm_expert,mapg_llm_expert,22,23,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.241506278514862,200,"[1.24161696434021, 0.49996310245478526, 0.49996310245478526, 0.49996310245478526]","[1.0, -1.0, -1.0, -1.0]",False,True,llm_expert,mapg_llm_expert,23,24,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.558506190776825,200,"[0.5585615336894989, 0.49998155122739263, 0.49998155122739263, 0.49998155122739263]","[2.5, -0.5, -0.5, -0.5]",False,True,llm_expert,mapg_llm_expert,24,25,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.5535542964935305,200,"[0.49996310245478526, 1.5536651611328125, 0.49996310245478526, 0.49996310245478526]","[-1.0, 1.0, -1.0, -1.0]",False,True,llm_expert,mapg_llm_expert,25,26,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.1625510454177856,200,"[0.49998155122739263, 1.1626064777374268, 0.49998155122739263, 0.49998155122739263]","[-0.5, 2.5, -0.5, -0.5]",False,True,llm_expert,mapg_llm_expert,26,27,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.5006541296606883,200,"[0.49996310245478526, 0.49996310245478526, 0.49996310245478526, 0.5007648222963326]","[-1.0, -1.0, -1.0, 1.0]",False,True,llm_expert,mapg_llm_expert,27,28,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
0.5273623038083314,200,"[0.4999446536821779, 0.5275283437222242, 0.4999446536821779, 0.4999446536821779]","[-1.5, -0.5, -1.5, -1.5]",False,True,llm_expert,mapg_llm_expert,28,29,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
2.0093876123428345,200,"[0.5005702901398763, 2.0088542699813843, 0.49998155122739263, 0.49998155122739263]","[0.5, 1.5, -0.5, -0.5]",False,True,llm_expert,mapg_llm_expert,29,30,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_69/models,0.1
1.3367595672607422,200,"[-1.4759018085896969e-05, 1.336803913116455, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,0,1,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.4485671997070313,200,"[-1.4759018085896969e-05, 1.4486115455627442, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,1,2,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.557359313964844,200,"[-1.4759018085896969e-05, 1.5574036598205567, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,2,3,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.7080791473388672,200,"[-1.4759018085896969e-05, 1.7081232070922852, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,3,4,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.3761358261108398,200,"[-1.4759018085896969e-05, 1.3761801719665527, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,4,5,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.6607109069824224,200,"[-1.4759018085896969e-05, 1.6607549667358399, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,5,6,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.583331298828125,200,"[-1.4759018085896969e-05, 1.583375644683838, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,6,7,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.5197998046875,200,"[-1.4759018085896969e-05, 1.519844150543213, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,7,8,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.7275861740112306,200,"[-1.4759018085896969e-05, 1.7276302337646485, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,8,9,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.6412038803100584,200,"[-1.4759018085896969e-05, 1.6412479400634767, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,9,10,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.6226722717285158,200,"[-1.4759018085896969e-05, 1.6227163314819337, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,10,11,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.3912300109863283,200,"[-1.4759018085896969e-05, 1.3912743568420411, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,11,12,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.4438070297241214,200,"[0.23357646465301515, 1.2102601051330568, -1.4759018085896969e-05, -1.4759018085896969e-05]","[0.4, 1.2000000000000002, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,12,13,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.1965333938598632,200,"[-1.4759018085896969e-05, 1.1965777397155761, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,13,14,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.7080791473388672,200,"[-1.4759018085896969e-05, 1.7081232070922852, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,14,15,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.4055110931396484,200,"[-1.4759018085896969e-05, 1.4055554389953615, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,15,16,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.1017293930053713,200,"[0.2588120698928833, 0.8429469108581543, -1.4759018085896969e-05, -1.4759018085896969e-05]","[0.4, 1.2000000000000002, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,16,17,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.5415353775024416,200,"[-1.4759018085896969e-05, 1.5415797233581543, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,17,18,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.6098955154418946,200,"[-1.4759018085896969e-05, 1.6099395751953125, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,18,19,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.3435688018798828,200,"[0.3901252269744873, 0.9534730911254883, -1.4759018085896969e-05, -1.4759018085896969e-05]","[0.4, 1.2000000000000002, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,19,20,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.7275861740112306,200,"[-1.4759018085896969e-05, 1.7276302337646485, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,20,21,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.5593574523925784,200,"[-1.4759018085896969e-05, 1.559401798248291, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,21,22,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.5415353775024416,200,"[-1.4759018085896969e-05, 1.5415797233581543, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,22,23,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.4289506912231449,200,"[-1.4759018085896969e-05, 1.4289950370788576, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,23,24,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.4658658981323243,200,"[-1.4759018085896969e-05, 1.4659102439880372, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,24,25,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.605067253112793,200,"[-1.4759018085896969e-05, 1.6051113128662111, -1.4759018085896969e-05, -1.4759018085896969e-05]","[-0.4, 2.0, -0.4, -0.4]",False,True,no_expert,mapg_no_expert,25,26,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
1.1912289619445802,200,"[-1.4759018085896969e-05, 0.8735018730163575, 0.3177567005157471, -1.4759018085896969e-05]","[-0.4, 1.2000000000000002, 0.4, -0.4]",False,True,no_expert,mapg_no_expert,26,27,/home/dongmingwang/project/Expert_RL/mapg_expert_rl/results/run_9/models,0.1
